0.070245,0.614040,0.118859,0.046660,0.064021
0.069641,0.685589,0.066387,0.019774,0.070960
0.069097,0.735347,0.035369,0.002923,0.082112
0.068414,0.759554,0.027522,0.001844,0.083364
0.067402,0.756814,0.034308,0.021006,0.069853
0.066019,0.728898,0.042268,0.059937,0.050351
0.064471,0.680704,0.041341,0.109199,0.039615
0.063121,0.619155,0.030258,0.152144,0.047044
0.062347,0.551985,0.016101,0.176094,0.071264
0.062457,0.486709,0.010017,0.182872,0.102084
0.063580,0.429158,0.022421,0.186108,0.125944
0.065598,0.382331,0.059792,0.198487,0.132654
0.068151,0.346017,0.122993,0.220845,0.119201
0.070671,0.317209,0.206601,0.240861,0.089003
0.072446,0.291542,0.299771,0.241560,0.052039
0.072766,0.265492,0.388979,0.213741,0.025681
0.071065,0.238062,0.461433,0.162319,0.027276
0.067014,0.211001,0.508075,0.102466,0.060151
0.060636,0.187714,0.526721,0.052151,0.109311
0.052416,0.171110,0.523253,0.026629,0.150731
0.043201,0.161741,0.507366,0.034766,0.164438
0.033932,0.157894,0.487414,0.076088,0.145323
0.025568,0.156486,0.468355,0.140730,0.103023
0.019172,0.153855,0.450423,0.213387,0.054292
0.015929,0.146858,0.429261,0.278309,0.016225
0.017125,0.134002,0.399265,0.324200,0.000228
0.024135,0.116221,0.359130,0.349001,0.009261
0.038161,0.097194,0.315956,0.360385,0.038514
0.059557,0.081508,0.280492,0.365767,0.074689
0.088033,0.071723,0.257424,0.364509,0.101416
0.123422,0.068678,0.245060,0.352126,0.111450
0.165554,0.072504,0.238141,0.323726,0.108635
0.213975,0.082613,0.229910,0.278753,0.103083
0.267939,0.097701,0.214967,0.224554,0.103356
0.326464,0.115800,0.191258,0.173095,0.108545
0.388372,0.134333,0.160566,0.134822,0.109296
0.452305,0.150281,0.127545,0.114405,0.097676
0.516740,0.160461,0.097346,0.108666,0.074292
0.580000,0.162033,0.073146,0.107393,0.046591
0.640328,0.153380,0.055716,0.099085,0.023849
0.696057,0.134957,0.045286,0.079187,0.013865
0.745736,0.109346,0.043061,0.053213,0.019073
0.788107,0.080316,0.049851,0.030639,0.031779
0.822038,0.051731,0.063295,0.016120,0.037613
0.846606,0.027077,0.077361,0.007856,0.029400
0.861293,0.009360,0.085092,0.003323,0.014301
0.866061,0.000747,0.082281,0.004248,0.003667
0.861244,0.001996,0.069309,0.014686,0.000857
0.847392,0.012088,0.050409,0.034301,0.002036
0.825155,0.028350,0.031343,0.055111,0.003785
0.795345,0.047180,0.016721,0.066611,0.006704
0.759125,0.065284,0.008384,0.064258,0.013617
0.718058,0.080708,0.005562,0.052028,0.025908
0.673968,0.093150,0.006416,0.037431,0.042012
0.628737,0.103509,0.009802,0.025336,0.059564
0.584077,0.112935,0.016054,0.016037,0.078117
0.541353,0.121900,0.026370,0.008019,0.099563
0.501461,0.129771,0.041289,0.002257,0.126661
0.464796,0.134984,0.059153,0.004333,0.160506
0.431297,0.135685,0.075583,0.022746,0.196969
0.400552,0.130549,0.084629,0.064792,0.224448
0.371986,0.119555,0.081527,0.132881,0.228435
0.345019,0.104425,0.065689,0.222338,0.203148
0.319136,0.088312,0.041521,0.320094,0.158797
0.294002,0.074951,0.016885,0.406587,0.116882
0.269980,0.067872,0.001474,0.462340,0.098484
0.248066,0.068821,0.004639,0.473655,0.108432
0.228658,0.076531,0.033617,0.439605,0.130499
0.211541,0.088257,0.093194,0.375295,0.143350
0.196599,0.100854,0.182671,0.302186,0.133894
0.183861,0.110553,0.292869,0.238385,0.103091
0.173186,0.113218,0.406931,0.193405,0.063681
0.164035,0.105690,0.504419,0.162932,0.029161
0.155686,0.087459,0.569194,0.132590,0.006978
0.147706,0.061549,0.598613,0.094076,0.000450
0.140076,0.033953,0.604419,0.054116,0.010711
0.132954,0.011779,0.602841,0.026932,0.034772
0.126412,0.001389,0.603202,0.021466,0.063600
0.120322,0.007365,0.603483,0.036141,0.084818
0.114432,0.032055,0.593948,0.063304,0.089622
0.108492,0.075273,0.564266,0.096119,0.078283
0.102374,0.134244,0.508960,0.130044,0.059942
0.096123,0.204049,0.429925,0.159095,0.048607
0.089919,0.278571,0.336764,0.173845,0.056162
0.083989,0.351610,0.244261,0.165610,0.083053
0.078521,0.418098,0.167159,0.133220,0.115660
0.073720,0.475378,0.115535,0.085993,0.136244
0.069986,0.523294,0.093783,0.041131,0.136641
0.067852,0.561695,0.100079,0.015405,0.120387
0.067488,0.589330,0.124144,0.014293,0.093148
0.068667,0.605419,0.150198,0.030856,0.060381
0.071067,0.609484,0.163006,0.054066,0.029807
0.074394,0.601223,0.153674,0.077987,0.010516
0.078423,0.581075,0.123853,0.104350,0.007744
0.082978,0.550195,0.084892,0.136761,0.018511
0.087824,0.510468,0.052275,0.175387,0.032912
0.092539,0.465190,0.038937,0.218472,0.038974
0.096512,0.418924,0.050848,0.263766,0.030443
0.099054,0.375672,0.086299,0.304626,0.014321
0.099495,0.337937,0.138066,0.329058,0.006422
0.097252,0.307270,0.196993,0.323676,0.016887
0.091964,0.284383,0.256014,0.280469,0.043261
0.083657,0.269131,0.312880,0.205994,0.077372
0.072765,0.260509,0.369043,0.122154,0.113175
0.059977,0.256231,0.424649,0.054073,0.144747
0.046099,0.252512,0.474101,0.017156,0.161112
0.032119,0.245335,0.507622,0.013696,0.151655
0.019392,0.232940,0.517945,0.036720,0.119777
0.009371,0.215844,0.504212,0.074522,0.080794
0.003203,0.195133,0.474189,0.117854,0.048645
0.001842,0.172709,0.442328,0.163918,0.031297
0.006097,0.150870,0.420383,0.211231,0.028153
0.016532,0.131444,0.410793,0.254269,0.031433
0.033442,0.115763,0.407449,0.283443,0.032988
0.056851,0.105088,0.401446,0.290010,0.030910
0.086543,0.100807,0.387097,0.272161,0.030048
0.122104,0.104157,0.364311,0.237158,0.036630
0.162959,0.115578,0.336546,0.197273,0.051373
0.208402,0.134067,0.306853,0.163731,0.067334
0.257594,0.156911,0.275323,0.143364,0.075819
0.309558,0.179920,0.239228,0.137070,0.073657
0.363176,0.198159,0.195570,0.139011,0.063258
0.417252,0.207191,0.145181,0.139927,0.048178
0.470601,0.204501,0.095690,0.134892,0.032171
0.522110,0.190215,0.059477,0.126867,0.020842
0.570665,0.166643,0.046869,0.119864,0.019547
0.615076,0.137118,0.059799,0.110400,0.027603
0.654167,0.105009,0.090124,0.089988,0.038077
0.687037,0.073413,0.123100,0.056596,0.045108
0.713115,0.045378,0.144301,0.021271,0.047344
0.731760,0.023682,0.145884,0.001379,0.043787
0.742435,0.009678,0.128530,0.006458,0.032566
0.745477,0.003054,0.100213,0.032449,0.017157
0.741847,0.002632,0.071902,0.066503,0.006108
0.732556,0.006947,0.051624,0.094420,0.004297
0.718543,0.014727,0.041037,0.106111,0.009441
0.700769,0.025303,0.036377,0.098020,0.017424
0.680289,0.038609,0.032560,0.073809,0.028216
0.658160,0.054638,0.027121,0.043036,0.045859
0.635201,0.072705,0.021345,0.016823,0.073095
0.611771,0.091113,0.018867,0.002695,0.106374
0.587756,0.107465,0.023461,0.002184,0.136554
0.562755,0.119420,0.037083,0.012256,0.154486
0.536396,0.125522,0.058670,0.029168,0.156122
0.508604,0.125718,0.084048,0.051842,0.143580
0.479601,0.121206,0.106865,0.081945,0.123604
0.449680,0.113793,0.120254,0.120368,0.105802
0.419222,0.105522,0.119015,0.163372,0.100008
0.388934,0.098506,0.101887,0.202654,0.111946
0.359735,0.094629,0.073200,0.229792,0.138500
0.332423,0.095619,0.042494,0.240776,0.167134
0.307681,0.103113,0.021120,0.237900,0.183993
0.286171,0.117788,0.017954,0.229108,0.183010
0.268385,0.138090,0.037081,0.224093,0.166913
0.254369,0.159699,0.077887,0.228532,0.142414
0.243586,0.176302,0.136387,0.240060,0.114234
0.235010,0.181570,0.206696,0.248293,0.081767
0.227447,0.171591,0.282652,0.240393,0.045115
0.219932,0.146626,0.359360,0.210331,0.014350
0.211917,0.111128,0.433043,0.163454,0.003362
0.203161,0.072130,0.499555,0.111548,0.014221
0.193564,0.037112,0.554195,0.066317,0.034534
0.183108,0.012206,0.593056,0.038840,0.048333
0.171848,0.001062,0.613641,0.040053,0.047130
0.159848,0.004530,0.613450,0.075257,0.033355
0.147094,0.021194,0.588430,0.136578,0.016547
0.133596,0.048594,0.535162,0.203915,0.008142
0.119882,0.083954,0.457025,0.256614,0.017045
0.107008,0.123848,0.365253,0.281975,0.041854
0.095689,0.166047,0.274673,0.275981,0.071778
0.086330,0.211211,0.202447,0.243941,0.098736
0.079411,0.260937,0.163138,0.195877,0.118440
0.075398,0.315541,0.162299,0.141736,0.125536
0.074583,0.372914,0.193530,0.090378,0.113750
0.077014,0.428448,0.240078,0.049635,0.081982
0.082433,0.476164,0.280998,0.025184,0.040940
0.090233,0.510358,0.298801,0.018457,0.009996
0.099556,0.526905,0.285053,0.025901,0.001356
0.109513,0.524681,0.242845,0.042369,0.010426
0.119324,0.506681,0.184192,0.067857,0.023217
0.128323,0.479095,0.123568,0.109659,0.027916
0.135894,0.448674,0.072772,0.174207,0.021920
0.141400,0.420318,0.039299,0.255444,0.011612
0.144159,0.396158,0.026893,0.331391,0.004394
0.143522,0.376235,0.036729,0.373702,0.001587
0.139028,0.360075,0.068555,0.365061,0.002364
0.130545,0.347991,0.120945,0.310502,0.012203
0.118424,0.341221,0.189401,0.232642,0.039449
0.103498,0.339994,0.263107,0.155499,0.080345
0.086610,0.341437,0.328079,0.091336,0.116258
0.068555,0.341353,0.375811,0.043546,0.132580
0.050395,0.336207,0.406476,0.013049,0.131213
0.033430,0.323493,0.426294,0.000354,0.123777
0.018991,0.302073,0.441983,0.005888,0.119087
0.008254,0.272633,0.456012,0.028261,0.119175
0.002133,0.237824,0.465898,0.061730,0.121234
0.001254,0.201937,0.467885,0.096865,0.120063
0.005972,0.170179,0.461810,0.124851,0.111322
0.016405,0.147562,0.452411,0.141099,0.094048
0.032477,0.137702,0.445725,0.145271,0.070917
0.053970,0.141987,0.444060,0.139062,0.047822
0.080573,0.159157,0.443645,0.124547,0.032242
0.111867,0.185251,0.436283,0.105258,0.029737
0.147250,0.214174,0.413072,0.088363,0.040657
0.185874,0.239333,0.368107,0.082320,0.059354
0.226740,0.255712,0.302400,0.091133,0.075429
0.268862,0.261048,0.225829,0.112830,0.078229
0.311399,0.255674,0.153786,0.141440,0.064282
0.353797,0.241404,0.100387,0.167475,0.039440
0.395822,0.220613,0.073794,0.179663,0.014879
0.436853,0.196368,0.075529,0.171468,0.003526
0.475150,0.171589,0.099170,0.144821,0.013535
0.509267,0.147222,0.131166,0.107942,0.041459
0.538921,0.122980,0.157085,0.070642,0.073241
0.564172,0.098537,0.166388,0.038343,0.091288
0.585190,0.074130,0.156300,0.013807,0.088037
0.602440,0.050924,0.133262,0.002495,0.071036
0.616609,0.030720,0.109199,0.011523,0.052043
0.628269,0.015248,0.095209,0.042115,0.036259
0.637573,0.005612,0.096596,0.083217,0.023854
0.644163,0.002077,0.111088,0.114010,0.016958
0.647352,0.004118,0.130334,0.116373,0.021396
0.646440,0.010699,0.143835,0.088323,0.041654
0.641007,0.020666,0.143722,0.046270,0.074172
0.631079,0.033023,0.128327,0.013892,0.106705
0.617190,0.046942,0.102887,0.007137,0.126989
0.600130,0.061446,0.077091,0.025885,0.131477
0.580444,0.074954,0.060902,0.056989,0.125693
0.558322,0.085411,0.060685,0.084548,0.118685
0.533996,0.091147,0.076872,0.098699,0.116061
0.507956,0.091557,0.103397,0.098825,0.117551
0.480814,0.087620,0.129780,0.090597,0.119931
0.453384,0.082559,0.146048,0.080490,0.121517
0.426792,0.081286,0.146787,0.072595,0.124318
0.402269,0.088439,0.131966,0.068455,0.131889
0.380842,0.106378,0.105667,0.068829,0.145676
0.363122,0.134132,0.074480,0.075583,0.162364
0.349232,0.167635,0.046311,0.092006,0.173502
0.338817,0.200968,0.029057,0.121266,0.168787
0.331112,0.227947,0.028698,0.163557,0.142059
0.325030,0.243429,0.047405,0.212813,0.096956
0.319305,0.244167,0.083078,0.255597,0.049143
0.312708,0.229417,0.131242,0.274754,0.019735
0.304268,0.201204,0.188215,0.257260,0.020169
0.293388,0.163826,0.253002,0.203207,0.043015
0.279794,0.122617,0.326173,0.130029,0.069591
0.263558,0.082796,0.406349,0.066586,0.084827
0.245409,0.049076,0.485159,0.039121,0.085586
0.226338,0.024340,0.544483,0.055712,0.075156
0.206661,0.008644,0.565650,0.106652,0.056264
0.186466,0.001029,0.541122,0.178804,0.033457
0.166239,0.000980,0.477327,0.261035,0.014086
0.146810,0.008529,0.391880,0.341454,0.005930
0.129102,0.023984,0.307719,0.405561,0.013888
0.113901,0.047497,0.244890,0.438040,0.037245
0.101778,0.078587,0.212672,0.428513,0.067827
0.093223,0.115990,0.208726,0.378586,0.090953
0.088712,0.158023,0.224712,0.302151,0.092872
0.088634,0.203005,0.251886,0.218731,0.071021
0.093162,0.249285,0.283945,0.145617,0.037226
0.102139,0.294828,0.316407,0.092170,0.009941
0.114962,0.336691,0.343460,0.058332,0.000973
0.130555,0.371122,0.356305,0.039147,0.008268
0.147502,0.394686,0.346078,0.032885,0.021158
0.164278,0.405776,0.309358,0.044227,0.031428
0.179428,0.405351,0.251127,0.078111,0.038118
0.191643,0.396655,0.182576,0.131626,0.042140
0.199861,0.384720,0.116589,0.193085,0.040484
0.203472,0.375505,0.064597,0.247160,0.029960
0.202248,0.373862,0.033950,0.280640,0.013966
0.196117,0.382358,0.026866,0.287874,0.002249
0.185218,0.400693,0.042281,0.270707,0.002764
0.169972,0.424877,0.077258,0.235410,0.014274
0.151084,0.448128,0.127377,0.190870,0.029561
0.129537,0.462950,0.186306,0.144800,0.044595
0.106549,0.463123,0.245348,0.101249,0.061561
0.083477,0.445418,0.294884,0.063198,0.084042
0.061685,0.410795,0.327997,0.035239,0.113761
0.042396,0.364364,0.343840,0.021598,0.150150
0.026600,0.313978,0.348532,0.022550,0.188304
0.015028,0.267969,0.353069,0.034115,0.218721
0.008136,0.232741,0.367446,0.051064,0.229495
0.006103,0.211650,0.394185,0.069036,0.211450
0.008902,0.205349,0.427671,0.083118,0.166421
0.016392,0.212175,0.458442,0.087282,0.109026
0.028357,0.228486,0.477591,0.078042,0.059477
0.044505,0.249524,0.479485,0.058751,0.034557
0.064498,0.270504,0.462207,0.039217,0.040596
0.088090,0.287350,0.425968,0.030063,0.069302
0.115172,0.297536,0.372618,0.037386,0.102153
0.145172,0.301123,0.307502,0.060632,0.123780
0.176690,0.299332,0.237793,0.090741,0.126482
0.208765,0.292995,0.171714,0.116204,0.108135
0.241262,0.283574,0.120575,0.132476,0.073974
0.274180,0.272995,0.094976,0.142508,0.035652
0.307362,0.262535,0.098633,0.151077,0.007597
0.340455,0.251919,0.124680,0.157070,0.000508
0.372898,0.239089,0.156767,0.151081,0.016378
0.404015,0.221184,0.175934,0.123862,0.050045
0.433260,0.196457,0.170755,0.079068,0.093674
0.460380,0.165488,0.143843,0.034568,0.136352
0.485354,0.130820,0.109908,0.008988,0.163508
0.508181,0.095823,0.088055,0.007931,0.164415
0.528756,0.063747,0.093579,0.021997,0.140502
0.546865,0.037127,0.131667,0.036285,0.103364
0.562190,0.017585,0.193605,0.041776,0.066393
0.574209,0.006008,0.258629,0.038409,0.039873
0.582245,0.002683,0.303017,0.031045,0.028865
0.585728,0.007014,0.310694,0.025874,0.032769
0.584448,0.017191,0.279573,0.029470,0.049358
0.578501,0.030085,0.221367,0.046849,0.076968
0.568109,0.041631,0.154552,0.076334,0.109578
0.553757,0.048219,0.095921,0.108027,0.135961
0.536313,0.048319,0.056475,0.129410,0.148418
0.516925,0.043188,0.040408,0.132597,0.150344
0.496911,0.036453,0.045531,0.117685,0.152689
0.477617,0.032737,0.064956,0.091099,0.163250
0.460201,0.035979,0.089484,0.062096,0.180464
0.445445,0.048252,0.109974,0.039164,0.195827
0.433690,0.069556,0.119486,0.027096,0.200657
0.424923,0.098438,0.115191,0.026694,0.190743
0.418901,0.132781,0.099114,0.037403,0.166680
0.415191,0.170153,0.076740,0.059794,0.132235
0.413116,0.207581,0.054280,0.094777,0.093356
0.411655,0.241143,0.036646,0.139681,0.057770
0.409462,0.266085,0.027593,0.184911,0.032855
0.405146,0.278082,0.031361,0.215723,0.021906
0.397825,0.275317,0.053122,0.219506,0.023067
0.387240,0.259235,0.096119,0.192983,0.032516
0.373252,0.233227,0.158174,0.144626,0.049705
0.355789,0.201358,0.230508,0.090104,0.077167
0.335044,0.167229,0.299473,0.046033,0.112540
0.311390,0.133222,0.351675,0.028382,0.142472
0.285299,0.100842,0.379262,0.049821,0.148216
0.257455,0.071400,0.381666,0.113766,0.122736
0.228824,0.046108,0.363659,0.209691,0.078753
0.200551,0.025903,0.332018,0.315154,0.039346
0.173846,0.011446,0.293536,0.406354,0.023967
0.149904,0.003293,0.254519,0.468215,0.037880
0.129839,0.002068,0.220494,0.496109,0.069621
0.114638,0.008483,0.196074,0.492922,0.099819
0.105144,0.023095,0.185211,0.466358,0.113846
0.101970,0.045873,0.191036,0.425851,0.107429
0.105378,0.075773,0.214495,0.379019,0.084642
0.115162,0.110490,0.252285,0.329572,0.054032
0.130579,0.146638,0.296079,0.277190,0.025159
0.150376,0.180523,0.335011,0.220203,0.006042
0.172892,0.209407,0.360347,0.160560,0.001319
0.196223,0.232717,0.368272,0.106311,0.010792
0.218454,0.252405,0.358881,0.068605,0.028901
0.237830,0.271812,0.332998,0.055731,0.045273
0.252814,0.294379,0.290397,0.067903,0.050069
0.262266,0.323071,0.232755,0.096592,0.043127
0.265585,0.359249,0.166805,0.128258,0.033098
0.262668,0.401707,0.103481,0.150711,0.026105
0.253827,0.446715,0.054371,0.159485,0.020066
0.239686,0.489001,0.027817,0.159861,0.011591
0.221058,0.523048,0.025977,0.161811,0.003211
0.198824,0.543830,0.043724,0.170521,0.000232
0.173971,0.546914,0.070934,0.179967,0.005175
0.147695,0.529780,0.098068,0.178045,0.019670
0.121340,0.494384,0.121086,0.159507,0.047898
0.096182,0.447245,0.141772,0.130395,0.092724
0.073241,0.396800,0.164053,0.102966,0.148094
0.053224,0.350827,0.190377,0.089251,0.199513
0.036572,0.314952,0.220632,0.094861,0.231802
0.023544,0.291886,0.253193,0.114347,0.234575
0.014288,0.281360,0.286931,0.132908,0.204787
0.008931,0.281134,0.322858,0.135826,0.149569
0.007679,0.288922,0.363285,0.119494,0.088046
0.010642,0.302703,0.405630,0.092934,0.044297
0.017529,0.318634,0.438119,0.066555,0.031628
0.027934,0.332216,0.446654,0.046159,0.050744
0.041586,0.340579,0.422097,0.033640,0.094988
0.058265,0.342936,0.365037,0.028317,0.152721
0.077735,0.340559,0.287552,0.029343,0.207056
0.099750,0.336308,0.209029,0.037071,0.237447
0.124037,0.333709,0.148617,0.052492,0.229488
0.150278,0.335693,0.118214,0.074829,0.184392
0.178076,0.343243,0.118406,0.099086,0.118348
0.206932,0.354558,0.138506,0.117163,0.054449
0.236256,0.365193,0.160938,0.123202,0.014126
0.265444,0.369188,0.169205,0.117801,0.010858
0.293987,0.360822,0.155827,0.106328,0.043784
0.321554,0.336534,0.125347,0.093464,0.094806
0.348042,0.296285,0.091551,0.080214,0.140747
0.373536,0.243697,0.071014,0.065776,0.171133
0.398137,0.184976,0.076004,0.050371,0.188067
0.421776,0.127332,0.110464,0.035938,0.192587
0.444155,0.077440,0.169770,0.024580,0.180736
0.464847,0.040234,0.242463,0.016001,0.151188
0.483253,0.018297,0.313115,0.008323,0.110684
0.498192,0.011381,0.364946,0.002663,0.071693
0.508180,0.015822,0.383218,0.005887,0.044584
0.512547,0.025929,0.362112,0.028117,0.033208
0.511552,0.036314,0.307650,0.073007,0.035131
0.505918,0.043047,0.233736,0.129333,0.046145
0.496667,0.044116,0.156493,0.175064,0.068740
0.485099,0.039515,0.089581,0.191252,0.111759
0.472675,0.030849,0.041315,0.173702,0.176747
0.460838,0.020680,0.014084,0.134276,0.247644
0.450851,0.011960,0.005569,0.092897,0.298382
0.443718,0.007710,0.010767,0.066400,0.310860
0.440152,0.010835,0.024127,0.061104,0.285344
0.440552,0.023773,0.041186,0.073052,0.236614
0.444896,0.047781,0.058872,0.093492,0.182603
0.452574,0.082111,0.074534,0.114087,0.134798
0.462314,0.123695,0.085141,0.129775,0.096089
0.472361,0.167791,0.087901,0.139469,0.064528
0.480861,0.209366,0.082078,0.144534,0.037853
0.486135,0.244387,0.070368,0.145996,0.016395
0.486749,0.270545,0.058398,0.142512,0.004131
0.481609,0.287473,0.052595,0.130570,0.007386
0.470124,0.296212,0.057915,0.106958,0.030051
0.452219,0.297978,0.076412,0.072650,0.067958
0.428246,0.293294,0.106856,0.036038,0.108420
0.398937,0.282039,0.144939,0.011707,0.136338
0.365362,0.263902,0.183697,0.013244,0.142565
0.328830,0.238746,0.214724,0.045266,0.129026
0.290817,0.207001,0.230977,0.101870,0.107090
0.252950,0.170125,0.230170,0.172170,0.090636
0.216996,0.130758,0.215792,0.246344,0.088332
0.184740,0.092287,0.194399,0.316618,0.099911
0.157807,0.058102,0.172072,0.376144,0.119952
0.137490,0.030930,0.153175,0.420821,0.143636
0.124640,0.012392,0.140727,0.451611,0.166299
0.119594,0.002815,0.136480,0.472408,0.179678
0.122150,0.001359,0.140884,0.484719,0.173578
0.131635,0.006561,0.154307,0.484222,0.142872
0.147133,0.017157,0.179342,0.463715,0.093855
0.167634,0.032261,0.219909,0.420705,0.045123
0.191644,0.050911,0.274751,0.356910,0.013837
0.217198,0.072941,0.335463,0.276140,0.002086
0.242409,0.099339,0.388754,0.188048,0.000929
0.265642,0.131319,0.419624,0.107707,0.001655
