0.000000,0.000005,0.000005,0.000005
12.566371,0.000000,0.000000,0.000000
25.132741,0.000000,0.000000,0.000000
37.699112,0.000000,0.000000,0.000000
50.265482,0.000000,0.000000,0.000000
62.831853,0.000000,0.000000,0.000000
75.398224,0.000000,0.000000,0.000000
87.964594,0.000000,0.000000,0.000000
100.530965,0.000000,0.000000,0.000000
113.097336,0.000000,0.000000,0.000000
125.663706,0.000000,0.000000,0.000000
138.230077,0.000000,0.000000,0.000000
150.796447,0.000000,0.000000,0.000000
163.362818,0.000000,0.000000,0.000000
175.929189,0.000000,0.000000,0.000000
188.495559,0.000000,0.000000,0.000000
201.061930,0.000000,0.000000,0.000000
213.628300,0.000000,0.000000,0.000000
226.194671,0.000000,0.000000,0.000000
238.761042,0.000002,0.000000,0.000002
251.327412,0.000003,0.000000,0.000003
263.893783,0.000000,0.000000,0.000000
276.460154,0.000000,0.000000,0.000000
289.026524,0.000000,0.000000,0.000000
301.592895,0.000000,0.000000,0.000000
314.159265,0.000000,0.000000,0.000000
326.725636,0.000000,0.000000,0.000000
339.292007,0.000000,0.000000,0.000000
351.858377,0.000000,0.000000,0.000000
364.424748,0.000000,0.000000,0.000000
376.991118,0.000000,0.000000,0.000000
389.557489,0.000000,0.000000,0.000000
402.123860,0.000000,0.000000,0.000000
414.690230,0.000000,0.000000,0.000000
427.256601,0.000000,0.000000,0.000000
439.822972,0.000000,0.000000,0.000000
452.389342,0.000000,0.000000,0.000000
464.955713,0.000000,0.000000,0.000000
477.522083,0.000000,0.000000,0.000000
490.088454,0.000000,0.000000,0.000000
502.654825,0.000000,0.000000,0.000000
515.221195,0.000000,0.000000,0.000000
527.787566,0.000000,0.000000,0.000000
540.353936,0.000000,0.000000,0.000000
552.920307,0.000000,0.000000,0.000000
565.486678,0.000000,0.000000,0.000000
578.053048,0.000000,0.000000,0.000000
590.619419,0.000000,0.000000,0.000000
603.185789,0.000000,0.000000,0.000000
615.752160,0.000000,0.000000,0.000000
628.318531,0.000000,0.000000,0.000000
640.884901,0.000000,0.000000,0.000000
653.451272,0.000000,0.000000,0.000000
666.017643,0.000000,0.000000,0.000000
678.584013,0.000000,0.000000,0.000000
691.150384,0.000000,0.000000,0.000000
703.716754,0.000000,0.000000,0.000000
716.283125,0.000000,0.000000,0.000000
728.849496,0.000000,0.000000,0.000000
741.415866,0.000000,0.000000,0.000000
753.982237,0.000000,0.000000,0.000000
766.548607,0.000000,0.000000,0.000000
779.114978,0.000000,0.000000,0.000000
791.681349,0.000000,0.000000,0.000000
804.247719,0.000000,0.000000,0.000000
816.814090,0.000000,0.000000,0.000000
829.380461,0.000000,0.000000,0.000000
841.946831,0.000000,0.000000,0.000000
854.513202,0.000000,0.000000,0.000000
867.079572,0.000000,0.000000,0.000000
879.645943,0.000000,0.000000,0.000000
892.212314,0.000000,0.000000,0.000000
904.778684,0.000000,0.000000,0.000000
917.345055,0.000000,0.000000,0.000000
929.911425,0.000000,0.000000,0.000000
942.477796,0.000000,0.000000,0.000000
955.044167,0.000000,0.000000,0.000000
967.610537,0.000000,0.000000,0.000000
980.176908,0.000000,0.000000,0.000000
992.743279,0.000000,0.000000,0.000000
1005.309649,0.000000,0.000000,0.000000
1017.876020,0.000000,0.000000,0.000000
1030.442390,0.000000,0.000000,0.000000
1043.008761,0.000000,0.000000,0.000000
1055.575132,0.000000,0.000000,0.000000
1068.141502,0.000000,0.000000,0.000000
1080.707873,0.000000,0.000000,0.000000
1093.274243,0.000000,0.000000,0.000000
1105.840614,0.000000,0.000000,0.000000
1118.406985,0.000000,0.000000,0.000000
1130.973355,0.000000,0.000000,0.000000
1143.539726,0.000000,0.000000,0.000000
1156.106097,0.000000,0.000000,0.000000
1168.672467,0.000000,0.000000,0.000000
1181.238838,0.000000,0.000000,0.000000
1193.805208,0.000000,0.000000,0.000000
1206.371579,0.000000,0.000000,0.000000
1218.937950,0.000000,0.000000,0.000000
1231.504320,0.000000,0.000000,0.000000
1244.070691,0.000000,0.000000,0.000000
1256.637061,0.000000,0.000000,0.000000
1269.203432,0.000000,0.000000,0.000000
1281.769803,0.000000,0.000000,0.000000
1294.336173,0.000000,0.000000,0.000000
1306.902544,0.000000,0.000000,0.000000
1319.468915,0.000000,0.000000,0.000000
1332.035285,0.000000,0.000000,0.000000
1344.601656,0.000000,0.000000,0.000000
1357.168026,0.000000,0.000000,0.000000
1369.734397,0.000000,0.000000,0.000000
1382.300768,0.000000,0.000000,0.000000
1394.867138,0.000000,0.000000,0.000000
1407.433509,0.000000,0.000000,0.000000
1419.999879,0.000000,0.000000,0.000000
1432.566250,0.000000,0.000000,0.000000
1445.132621,0.000000,0.000000,0.000000
1457.698991,0.000000,0.000000,0.000000
1470.265362,0.000000,0.000000,0.000000
1482.831732,0.000000,0.000000,0.000000
1495.398103,0.000000,0.000000,0.000000
1507.964474,0.000000,0.000000,0.000000
1520.530844,0.000000,0.000000,0.000000
1533.097215,0.000000,0.000000,0.000000
1545.663586,0.000000,0.000000,0.000000
1558.229956,0.000000,0.000000,0.000000
1570.796327,0.000000,0.000000,0.000000
1583.362697,0.000000,0.000000,0.000000
1595.929068,0.000000,0.000000,0.000000
1608.495439,0.000000,0.000000,0.000000
1621.061809,0.000000,0.000000,0.000000
1633.628180,0.000000,0.000000,0.000000
1646.194550,0.000000,0.000000,0.000000
1658.760921,0.000000,0.000000,0.000000
1671.327292,0.000000,0.000000,0.000000
1683.893662,0.000000,0.000000,0.000000
1696.460033,0.000000,0.000000,0.000000
1709.026404,0.000000,0.000000,0.000000
1721.592774,0.000000,0.000000,0.000000
1734.159145,0.000000,0.000000,0.000000
1746.725515,0.000000,0.000000,0.000000
1759.291886,0.000000,0.000000,0.000000
1771.858257,0.000000,0.000000,0.000000
1784.424627,0.000000,0.000000,0.000000
1796.990998,0.000000,0.000000,0.000000
1809.557368,0.000000,0.000000,0.000000
1822.123739,0.000000,0.000000,0.000000
1834.690110,0.000000,0.000000,0.000000
1847.256480,0.000000,0.000000,0.000000
1859.822851,0.000000,0.000000,0.000000
1872.389222,0.000000,0.000000,0.000000
1884.955592,0.000000,0.000000,0.000000
1897.521963,0.000000,0.000000,0.000000
1910.088333,0.000000,0.000000,0.000000
1922.654704,0.000000,0.000000,0.000000
1935.221075,0.000000,0.000000,0.000000
1947.787445,0.000000,0.000000,0.000000
1960.353816,0.000000,0.000000,0.000000
1972.920186,0.000000,0.000000,0.000000
1985.486557,0.000000,0.000000,0.000000
1998.052928,0.000000,0.000000,0.000000
2010.619298,0.000000,0.000000,0.000000
2023.185669,0.000000,0.000000,0.000000
2035.752040,0.000000,0.000000,0.000000
2048.318410,0.000000,0.000000,0.000000
2060.884781,0.000000,0.000000,0.000000
2073.451151,0.000000,0.000000,0.000000
2086.017522,0.000000,0.000000,0.000000
2098.583893,0.000000,0.000000,0.000000
2111.150263,0.000000,0.000000,0.000000
2123.716634,0.000000,0.000000,0.000000
2136.283004,0.000000,0.000000,0.000000
2148.849375,0.000000,0.000000,0.000000
2161.415746,0.000000,0.000000,0.000000
2173.982116,0.000000,0.000000,0.000000
2186.548487,0.000000,0.000000,0.000000
2199.114858,0.000000,0.000000,0.000000
2211.681228,0.000000,0.000000,0.000000
2224.247599,0.000000,0.000000,0.000000
2236.813969,0.000000,0.000000,0.000000
2249.380340,0.000000,0.000000,0.000000
2261.946711,0.000000,0.000000,0.000000
2274.513081,0.000000,0.000000,0.000000
2287.079452,0.000000,0.000000,0.000000
2299.645822,0.000000,0.000000,0.000000
2312.212193,0.000000,0.000000,0.000000
2324.778564,0.000000,0.000000,0.000000
2337.344934,0.000000,0.000000,0.000000
2349.911305,0.000000,0.000000,0.000000
2362.477675,0.000000,0.000000,0.000000
2375.044046,0.000000,0.000000,0.000000
2387.610417,0.000000,0.000000,0.000000
2400.176787,0.000000,0.000000,0.000000
2412.743158,0.000000,0.000000,0.000000
2425.309529,0.000000,0.000000,0.000000
2437.875899,0.000000,0.000000,0.000000
2450.442270,0.000000,0.000000,0.000000
2463.008640,0.000000,0.000000,0.000000
2475.575011,0.000000,0.000000,0.000000
2488.141382,0.000000,0.000000,0.000000
2500.707752,0.000000,0.000000,0.000000
2513.274123,0.000000,0.000000,0.000000
2525.840493,0.000000,0.000000,0.000000
2538.406864,0.000000,0.000000,0.000000
2550.973235,0.000000,0.000000,0.000000
2563.539605,0.000000,0.000000,0.000000
2576.105976,0.000000,0.000000,0.000000
2588.672347,0.000000,0.000000,0.000000
2601.238717,0.000000,0.000000,0.000000
2613.805088,0.000000,0.000000,0.000000
2626.371458,0.000000,0.000000,0.000000
2638.937829,0.000000,0.000000,0.000000
2651.504200,0.000000,0.000000,0.000000
2664.070570,0.000000,0.000000,0.000000
2676.636941,0.000000,0.000000,0.000000
2689.203311,0.000000,0.000000,0.000000
2701.769682,0.000000,0.000000,0.000000
2714.336053,0.000000,0.000000,0.000000
