-0.004718,0.004634,0.009993,-0.552040,0.513512,0.166506
-0.004771,0.004684,0.010008,-0.495399,0.480920,0.134335
-0.004818,0.004731,0.010020,-0.438170,0.447266,0.102372
-0.004858,0.004774,0.010028,-0.380408,0.412625,0.070617
-0.004894,0.004813,0.010034,-0.322168,0.377074,0.039069
-0.004923,0.004849,0.010036,-0.263506,0.340691,0.007723
-0.004946,0.004881,0.010036,-0.204481,0.303555,-0.023421
-0.004964,0.004910,0.010032,-0.145150,0.265750,-0.054369
-0.004975,0.004934,0.010025,-0.085571,0.227358,-0.085124
-0.004981,0.004955,0.010015,-0.025804,0.188465,-0.115691
-0.004981,0.004972,0.010002,0.034092,0.149156,-0.146075
-0.004974,0.004985,0.009985,0.094058,0.109517,-0.176280
-0.004962,0.004994,0.009966,0.154032,0.069637,-0.206314
-0.004943,0.004999,0.009944,0.213956,0.029603,-0.236182
-0.004919,0.005000,0.009919,0.273769,-0.010496,-0.265889
-0.004889,0.004997,0.009891,0.333411,-0.050572,-0.295442
-0.004852,0.004990,0.009860,0.392821,-0.090537,-0.324848
-0.004810,0.004979,0.009826,0.451941,-0.130301,-0.354113
-0.004762,0.004964,0.009789,0.510709,-0.169779,-0.383243
-0.004708,0.004945,0.009749,0.569068,-0.208881,-0.412245
-0.004648,0.004922,0.009707,0.626958,-0.247522,-0.441124
-0.004582,0.004895,0.009661,0.684322,-0.285618,-0.469886
-0.004511,0.004865,0.009613,0.741101,-0.323083,-0.498538
-0.004434,0.004831,0.009561,0.797239,-0.359834,-0.527084
-0.004352,0.004793,0.009507,0.852681,-0.395792,-0.555529
-0.004264,0.004751,0.009450,0.907370,-0.430877,-0.583877
-0.004170,0.004707,0.009390,0.961253,-0.465010,-0.612134
-0.004071,0.004658,0.009328,1.014278,-0.498117,-0.640302
-0.003967,0.004607,0.009262,1.066391,-0.530126,-0.668384
-0.003858,0.004552,0.009194,1.117543,-0.560964,-0.696383
-0.003744,0.004495,0.009123,1.167683,-0.590564,-0.724301
-0.003625,0.004434,0.009049,1.216765,-0.618861,-0.752138
-0.003501,0.004371,0.008973,1.264741,-0.645792,-0.779895
-0.003372,0.004305,0.008893,1.311567,-0.671298,-0.807571
-0.003238,0.004237,0.008811,1.357198,-0.695323,-0.835165
-0.003100,0.004166,0.008726,1.401592,-0.717813,-0.862674
-0.002958,0.004093,0.008639,1.444711,-0.738719,-0.890097
-0.002811,0.004018,0.008548,1.486514,-0.757995,-0.917428
-0.002661,0.003942,0.008455,1.526965,-0.775598,-0.944663
-0.002506,0.003863,0.008359,1.566029,-0.791489,-0.971796
-0.002347,0.003783,0.008261,1.603674,-0.805634,-0.998821
-0.002185,0.003702,0.008160,1.639867,-0.818001,-1.025729
-0.002019,0.003620,0.008056,1.674580,-0.828563,-1.052513
-0.001850,0.003536,0.007949,1.707785,-0.837296,-1.079161
-0.001678,0.003452,0.007840,1.739457,-0.844181,-1.105664
-0.001502,0.003368,0.007728,1.769573,-0.849204,-1.132009
-0.001324,0.003282,0.007613,1.798111,-0.852352,-1.158184
-0.001143,0.003197,0.007496,1.825054,-0.853620,-1.184175
-0.000959,0.003112,0.007377,1.850382,-0.853004,-1.209966
-0.000773,0.003026,0.007254,1.874083,-0.850505,-1.235543
-0.000584,0.002942,0.007130,1.896142,-0.846129,-1.260887
-0.000393,0.002857,0.007002,1.916550,-0.839886,-1.285982
-0.000201,0.002774,0.006872,1.935298,-0.831790,-1.310808
-0.000006,0.002691,0.006740,1.952379,-0.821858,-1.335346
0.000190,0.002609,0.006605,1.967788,-0.810112,-1.359574
0.000387,0.002529,0.006468,1.981525,-0.796578,-1.383472
0.000586,0.002450,0.006329,1.993589,-0.781287,-1.407016
0.000786,0.002373,0.006187,2.003981,-0.764271,-1.430183
0.000987,0.002297,0.006043,2.012705,-0.745569,-1.452948
0.001188,0.002224,0.005896,2.019769,-0.725221,-1.475288
0.001391,0.002152,0.005747,2.025179,-0.703273,-1.497176
0.001593,0.002083,0.005597,2.028945,-0.679773,-1.518586
0.001797,0.002016,0.005444,2.031080,-0.654773,-1.539491
0.002000,0.001952,0.005289,2.031598,-0.628328,-1.559863
0.002203,0.001890,0.005132,2.030513,-0.600496,-1.579673
0.002406,0.001832,0.004973,2.027844,-0.571340,-1.598894
0.002608,0.001776,0.004812,2.023609,-0.540922,-1.617496
0.002811,0.001724,0.004649,2.017829,-0.509310,-1.635450
0.003012,0.001674,0.004485,2.010527,-0.476575,-1.652725
0.003213,0.001628,0.004319,2.001727,-0.442788,-1.669292
0.003412,0.001586,0.004151,1.991455,-0.408023,-1.685120
0.003611,0.001547,0.003982,1.979738,-0.372359,-1.700179
0.003808,0.001511,0.003811,1.966604,-0.335872,-1.714438
0.004004,0.001480,0.003639,1.952083,-0.298644,-1.727867
0.004199,0.001452,0.003465,1.936206,-0.260758,-1.740435
0.004391,0.001427,0.003291,1.919006,-0.222295,-1.752112
0.004582,0.001407,0.003115,1.900517,-0.183343,-1.762867
0.004772,0.001391,0.002938,1.880772,-0.143985,-1.772671
0.004959,0.001378,0.002760,1.859808,-0.104310,-1.781494
0.005144,0.001370,0.002582,1.837660,-0.064405,-1.789307
0.005326,0.001365,0.002403,1.814367,-0.024357,-1.796081
0.005506,0.001365,0.002223,1.789967,0.015744,-1.801787
0.005684,0.001369,0.002042,1.764498,0.055810,-1.806399
0.005859,0.001376,0.001861,1.738000,0.095754,-1.809890
0.006032,0.001388,0.001680,1.710512,0.135486,-1.812232
0.006201,0.001403,0.001499,1.682076,0.174919,-1.813401
0.006368,0.001423,0.001318,1.652732,0.213966,-1.813373
0.006532,0.001446,0.001136,1.622522,0.252541,-1.812124
0.006693,0.001473,0.000955,1.591486,0.290558,-1.809631
0.006850,0.001504,0.000774,1.559667,0.327934,-1.805873
0.007005,0.001539,0.000594,1.527106,0.364587,-1.800830
0.007156,0.001577,0.000414,1.493845,0.400435,-1.794483
0.007303,0.001619,0.000235,1.459925,0.435399,-1.786813
0.007448,0.001664,0.000057,1.425388,0.469403,-1.777805
0.007588,0.001713,-0.000120,1.390275,0.502370,-1.767444
0.007726,0.001765,-0.000297,1.354628,0.534229,-1.755715
0.007859,0.001820,-0.000472,1.318486,0.564909,-1.742607
0.007989,0.001878,-0.000645,1.281891,0.594342,-1.728110
0.008116,0.001938,-0.000817,1.244881,0.622464,-1.712213
0.008238,0.002002,-0.000988,1.207496,0.649212,-1.694910
0.008357,0.002068,-0.001156,1.169775,0.674527,-1.676196
0.008472,0.002137,-0.001323,1.131756,0.698354,-1.656065
0.008584,0.002208,-0.001487,1.093476,0.720640,-1.634517
0.008691,0.002281,-0.001650,1.054971,0.741335,-1.611550
0.008795,0.002356,-0.001810,1.016278,0.760394,-1.587165
0.008894,0.002433,-0.001967,0.977430,0.777776,-1.561367
0.008990,0.002512,-0.002122,0.938462,0.793440,-1.534160
0.009082,0.002592,-0.002274,0.899407,0.807354,-1.505550
0.009170,0.002673,-0.002423,0.860296,0.819486,-1.475548
0.009254,0.002756,-0.002569,0.821160,0.829810,-1.444163
0.009334,0.002839,-0.002712,0.782030,0.838303,-1.411409
0.009410,0.002923,-0.002851,0.742934,0.844945,-1.377300
0.009483,0.003008,-0.002987,0.703899,0.849723,-1.341852
0.009551,0.003093,-0.003120,0.664952,0.852625,-1.305084
0.009616,0.003179,-0.003248,0.626118,0.853646,-1.267017
0.009676,0.003264,-0.003373,0.587421,0.852783,-1.227672
0.009733,0.003349,-0.003494,0.548884,0.850039,-1.187074
0.009786,0.003434,-0.003611,0.510528,0.845418,-1.145249
0.009835,0.003518,-0.003723,0.472374,0.838932,-1.102226
0.009881,0.003602,-0.003831,0.434441,0.830594,-1.058032
0.009922,0.003685,-0.003935,0.396746,0.820423,-1.012702
0.009960,0.003766,-0.004034,0.359307,0.808442,-0.966267
0.009994,0.003846,-0.004128,0.322138,0.794677,-0.918764
0.010024,0.003925,-0.004217,0.285254,0.779157,-0.870228
0.010051,0.004002,-0.004302,0.248667,0.761919,-0.820699
0.010074,0.004077,-0.004381,0.212389,0.742999,-0.770216
0.010094,0.004151,-0.004456,0.176431,0.722439,-0.718823
0.010110,0.004222,-0.004525,0.140802,0.700285,-0.666561
0.010122,0.004291,-0.004589,0.105510,0.676586,-0.613476
0.010131,0.004357,-0.004648,0.070561,0.651394,-0.559613
0.010136,0.004421,-0.004701,0.035963,0.624764,-0.505022
0.010138,0.004482,-0.004749,0.001719,0.596755,-0.449750
0.010136,0.004540,-0.004791,-0.032166,0.567429,-0.393847
0.010131,0.004596,-0.004828,-0.065690,0.536851,-0.337366
0.010123,0.004648,-0.004859,-0.098852,0.505089,-0.280358
0.010112,0.004697,-0.004884,-0.131649,0.472212,-0.222877
0.010097,0.004742,-0.004903,-0.164083,0.438292,-0.164977
0.010079,0.004784,-0.004917,-0.196154,0.403406,-0.106714
0.010058,0.004823,-0.004925,-0.227864,0.367629,-0.048144
0.010033,0.004858,-0.004926,-0.259215,0.331041,0.010677
0.010006,0.004889,-0.004922,-0.290211,0.293722,0.069691
0.009975,0.004917,-0.004912,-0.320855,0.255755,0.128839
0.009942,0.004940,-0.004897,-0.351151,0.217224,0.188064
0.009905,0.004960,-0.004875,-0.381106,0.178213,0.247307
0.009865,0.004976,-0.004847,-0.410723,0.138809,0.306508
0.009823,0.004988,-0.004814,-0.440010,0.099099,0.365608
0.009777,0.004996,-0.004774,-0.468971,0.059170,0.424548
0.009729,0.005000,-0.004729,-0.497615,0.019111,0.483267
0.009678,0.004999,-0.004677,-0.525947,-0.020991,0.541707
0.009624,0.004995,-0.004620,-0.553976,-0.061046,0.599808
0.009567,0.004987,-0.004557,-0.581707,-0.100967,0.657511
0.009507,0.004975,-0.004489,-0.609149,-0.140665,0.714757
0.009445,0.004959,-0.004414,-0.636308,-0.180052,0.771488
0.009380,0.004939,-0.004335,-0.663193,-0.219042,0.827645
0.009313,0.004915,-0.004249,-0.689811,-0.257549,0.883173
0.009242,0.004888,-0.004158,-0.716167,-0.295487,0.938013
0.009169,0.004856,-0.004061,-0.742271,-0.332774,0.992110
0.009094,0.004821,-0.003959,-0.768128,-0.369325,1.045409
0.009016,0.004782,-0.003852,-0.793745,-0.405062,1.097856
0.008935,0.004740,-0.003740,-0.819127,-0.439905,1.149398
0.008852,0.004694,-0.003622,-0.844281,-0.473777,1.199983
0.008766,0.004645,-0.003500,-0.869212,-0.506604,1.249559
0.008678,0.004593,-0.003372,-0.893925,-0.538312,1.298078
0.008587,0.004538,-0.003240,-0.918423,-0.568833,1.345491
0.008494,0.004479,-0.003103,-0.942711,-0.598098,1.391750
0.008399,0.004418,-0.002962,-0.966791,-0.626044,1.436811
0.008301,0.004354,-0.002816,-0.990667,-0.652608,1.480630
0.008201,0.004288,-0.002666,-1.014338,-0.677731,1.523164
0.008098,0.004219,-0.002511,-1.037807,-0.701359,1.564372
0.007993,0.004147,-0.002353,-1.061073,-0.723440,1.604215
0.007886,0.004074,-0.002191,-1.084135,-0.743923,1.642657
0.007776,0.003998,-0.002024,-1.106993,-0.762765,1.679661
0.007664,0.003921,-0.001855,-1.129644,-0.779924,1.715193
0.007550,0.003842,-0.001681,-1.152083,-0.795362,1.749223
0.007434,0.003762,-0.001505,-1.174308,-0.809044,1.781721
0.007316,0.003681,-0.001325,-1.196313,-0.820941,1.812658
0.007195,0.003598,-0.001142,-1.218092,-0.831026,1.842008
0.007072,0.003514,-0.000957,-1.239638,-0.839277,1.869749
0.006947,0.003430,-0.000768,-1.260942,-0.845677,1.895858
0.006820,0.003345,-0.000577,-1.281997,-0.850209,1.920315
0.006690,0.003260,-0.000384,-1.302791,-0.852866,1.943104
0.006559,0.003175,-0.000189,-1.323314,-0.853641,1.964209
0.006426,0.003089,0.000009,-1.343555,-0.852531,1.983617
0.006290,0.003004,0.000208,-1.363500,-0.849541,2.001316
0.006153,0.002919,0.000409,-1.383135,-0.844675,2.017298
0.006014,0.002835,0.000611,-1.402446,-0.837945,2.031557
0.005873,0.002752,0.000815,-1.421416,-0.829367,2.044087
0.005730,0.002669,0.001020,-1.440031,-0.818958,2.054886
0.005585,0.002588,0.001226,-1.458271,-0.806741,2.063954
0.005438,0.002508,0.001433,-1.476118,-0.792745,2.071294
0.005289,0.002430,0.001640,-1.493555,-0.776999,2.076908
0.005139,0.002353,0.001848,-1.510559,-0.759538,2.080803
0.004987,0.002278,0.002057,-1.527111,-0.740401,2.082988
0.004834,0.002205,0.002265,-1.543190,-0.719630,2.083472
0.004679,0.002134,0.002473,-1.558772,-0.697271,2.082267
0.004522,0.002065,0.002681,-1.573835,-0.673373,2.079389
0.004364,0.001999,0.002889,-1.588356,-0.647989,2.074852
0.004204,0.001936,0.003096,-1.602311,-0.621175,2.068676
0.004043,0.001875,0.003303,-1.615674,-0.592991,2.060879
0.003881,0.001817,0.003509,-1.628422,-0.563498,2.051484
0.003718,0.001762,0.003713,-1.640528,-0.532761,2.040513
0.003553,0.001710,0.003917,-1.651967,-0.500848,2.027993
0.003387,0.001662,0.004119,-1.662713,-0.467830,2.013950
0.003221,0.001617,0.004319,-1.672739,-0.433780,1.998412
0.003053,0.001575,0.004518,-1.682019,-0.398773,1.981409
0.002884,0.001537,0.004716,-1.690526,-0.362885,1.962972
0.002715,0.001503,0.004911,-1.698233,-0.326197,1.943134
0.002545,0.001472,0.005104,-1.705114,-0.288789,1.921930
0.002374,0.001445,0.005295,-1.711141,-0.250743,1.899394
0.002202,0.001422,0.005484,-1.716289,-0.212144,1.875563
0.002030,0.001402,0.005671,-1.720531,-0.173077,1.850474
0.001858,0.001387,0.005854,-1.723842,-0.133628,1.824167
0.001686,0.001376,0.006035,-1.726194,-0.093884,1.796680
0.001513,0.001368,0.006214,-1.727563,-0.053933,1.768055
0.001340,0.001365,0.006389,-1.727924,-0.013863,1.738332
0.001167,0.001366,0.006561,-1.727252,0.026237,1.707554
0.000995,0.001370,0.006731,-1.725525,0.066280,1.675763
0.000822,0.001379,0.006896,-1.722718,0.106177,1.643003
0.000650,0.001391,0.007059,-1.718810,0.145839,1.609317
0.000478,0.001408,0.007218,-1.713778,0.185179,1.574750
0.000307,0.001428,0.007374,-1.707603,0.224111,1.539346
0.000137,0.001453,0.007526,-1.700264,0.262548,1.503149
-0.000033,0.001481,0.007675,-1.691743,0.300406,1.466205
-0.000201,0.001513,0.007819,-1.682023,0.337600,1.428560
-0.000369,0.001548,0.007960,-1.671085,0.374050,1.390257
-0.000536,0.001588,0.008098,-1.658916,0.409674,1.351342
-0.000701,0.001630,0.008231,-1.645501,0.444395,1.311859
-0.000865,0.001677,0.008360,-1.630827,0.478134,1.271855
-0.001027,0.001726,0.008485,-1.614883,0.510818,1.231372
-0.001188,0.001779,0.008606,-1.597659,0.542376,1.190455
-0.001347,0.001834,0.008723,-1.579145,0.572736,1.149148
-0.001504,0.001893,0.008836,-1.559336,0.601832,1.107493
-0.001658,0.001955,0.008945,-1.538224,0.629600,1.065535
-0.001811,0.002019,0.009049,-1.515807,0.655979,1.023313
-0.001962,0.002086,0.009149,-1.492082,0.680910,0.980870
-0.002110,0.002155,0.009245,-1.467048,0.704338,0.938247
-0.002255,0.002227,0.009337,-1.440707,0.726212,0.895483
-0.002398,0.002301,0.009424,-1.413060,0.746483,0.852616
-0.002538,0.002376,0.009507,-1.384112,0.765107,0.809686
-0.002675,0.002454,0.009586,-1.353870,0.782043,0.766729
-0.002808,0.002533,0.009661,-1.322341,0.797253,0.723781
-0.002939,0.002613,0.009731,-1.289536,0.810703,0.680878
-0.003066,0.002695,0.009797,-1.255465,0.822364,0.638053
-0.003190,0.002778,0.009859,-1.220144,0.832211,0.595338
-0.003310,0.002861,0.009916,-1.183586,0.840220,0.552767
-0.003427,0.002946,0.009969,-1.145809,0.846376,0.510368
-0.003539,0.003030,0.010018,-1.106832,0.850664,0.468172
-0.003648,0.003116,0.010063,-1.066676,0.853075,0.426206
-0.003753,0.003201,0.010103,-1.025364,0.853603,0.384498
-0.003853,0.003286,0.010140,-0.982920,0.852247,0.343071
-0.003949,0.003372,0.010172,-0.939370,0.849010,0.301952
-0.004041,0.003456,0.010200,-0.894744,0.843900,0.261162
-0.004128,0.003540,0.010224,-0.849070,0.836928,0.220723
-0.004211,0.003624,0.010244,-0.802381,0.828108,0.180655
-0.004289,0.003706,0.010260,-0.754710,0.817461,0.140978
-0.004362,0.003787,0.010272,-0.706091,0.805010,0.101707
-0.004430,0.003867,0.010281,-0.656563,0.790783,0.062861
-0.004493,0.003945,0.010285,-0.606163,0.774810,0.024452
-0.004551,0.004022,0.010286,-0.554931,0.757128,-0.013504
-0.004604,0.004097,0.010282,-0.502909,0.737775,-0.050996
-0.004652,0.004169,0.010275,-0.450139,0.716793,-0.088013
-0.004694,0.004240,0.010265,-0.396667,0.694230,-0.124546
-0.004731,0.004308,0.010250,-0.342537,0.670135,-0.160585
-0.004763,0.004374,0.010233,-0.287798,0.644560,-0.196124
-0.004789,0.004437,0.010211,-0.232497,0.617564,-0.231156
-0.004809,0.004498,0.010186,-0.176684,0.589204,-0.265677
-0.004824,0.004555,0.010158,-0.120410,0.559545,-0.299684
-0.004833,0.004610,0.010126,-0.063726,0.528650,-0.333173
-0.004837,0.004661,0.010091,-0.006686,0.496589,-0.366142
-0.004835,0.004709,0.010053,0.050658,0.463432,-0.398592
-0.004827,0.004753,0.010012,0.108250,0.429252,-0.430523
-0.004813,0.004795,0.009967,0.166036,0.394125,-0.461936
-0.004793,0.004832,0.009919,0.223959,0.358128,-0.492834
-0.004768,0.004866,0.009869,0.281963,0.321341,-0.523219
-0.004737,0.004897,0.009815,0.339991,0.283844,-0.553095
-0.004700,0.004923,0.009758,0.397984,0.245722,-0.582467
-0.004657,0.004946,0.009698,0.455886,0.207057,-0.611340
-0.004609,0.004964,0.009636,0.513639,0.167935,-0.639720
-0.004555,0.004979,0.009570,0.571183,0.128442,-0.667614
-0.004495,0.004990,0.009502,0.628460,0.088666,-0.695029
-0.004429,0.004997,0.009431,0.685412,0.048695,-0.721971
-0.004358,0.005000,0.009358,0.741981,0.008616,-0.748449
-0.004281,0.004999,0.009282,0.798108,-0.031483,-0.774471
-0.004198,0.004994,0.009203,0.853735,-0.071511,-0.800046
-0.004110,0.004984,0.009122,0.908805,-0.111382,-0.825182
-0.004016,0.004971,0.009038,0.963261,-0.151007,-0.849888
-0.003917,0.004954,0.008952,1.017045,-0.190299,-0.874173
-0.003813,0.004933,0.008863,1.070102,-0.229171,-0.898046
-0.003703,0.004908,0.008772,1.122377,-0.267537,-0.921516
-0.003588,0.004880,0.008679,1.173814,-0.305312,-0.944592
-0.003468,0.004847,0.008583,1.224361,-0.342414,-0.967283
-0.003344,0.004811,0.008485,1.273963,-0.378761,-0.989598
-0.003214,0.004772,0.008385,1.322571,-0.414271,-1.011545
-0.003079,0.004728,0.008283,1.370132,-0.448867,-1.033132
-0.002940,0.004682,0.008179,1.416598,-0.482473,-1.054368
-0.002796,0.004632,0.008072,1.461919,-0.515014,-1.075258
-0.002647,0.004579,0.007963,1.506050,-0.546418,-1.095812
-0.002495,0.004523,0.007853,1.548945,-0.576617,-1.116034
-0.002338,0.004464,0.007740,1.590560,-0.605542,-1.135932
-0.002176,0.004402,0.007626,1.630852,-0.633132,-1.155510
-0.002011,0.004337,0.007509,1.669780,-0.659325,-1.174773
-0.001842,0.004270,0.007391,1.707305,-0.684062,-1.193726
-0.001670,0.004200,0.007270,1.743390,-0.707290,-1.212372
-0.001494,0.004128,0.007148,1.777999,-0.728957,-1.230714
-0.001314,0.004054,0.007024,1.811098,-0.749015,-1.248754
-0.001132,0.003978,0.006899,1.842655,-0.767420,-1.266492
-0.000946,0.003901,0.006771,1.872640,-0.784132,-1.283930
-0.000757,0.003822,0.006642,1.901024,-0.799113,-1.301067
-0.000566,0.003741,0.006511,1.927782,-0.812331,-1.317902
-0.000371,0.003659,0.006378,1.952890,-0.823756,-1.334432
-0.000175,0.003576,0.006244,1.976326,-0.833364,-1.350655
0.000024,0.003492,0.006108,1.998069,-0.841132,-1.366566
0.000225,0.003408,0.005971,2.018102,-0.847044,-1.382160
0.000427,0.003323,0.005832,2.036409,-0.851086,-1.397432
